source_id,source_type,source_ref_id,title,url,published_at,fetched_at,content_format,content_hash,content_text,content_preview,notes
youtube_description:youtube_pzlpry9qwaw,youtube_description,youtube_pzlpry9qwaw,フルファイト！第５回 MAXバウトミドル級トーナメント準決勝Ａブロック　さかえだvsミサ・ウィル・ジョー,https://www.youtube.com/watch?v=pzlprY9QwAw,20230324,2026-05-28T12:51:48+00:00,plain_text,079206e5609bd2ee88588f5dd9d41dc74cc853fdfb3375e98c68ece52c2dcbc7,"🔥第５回MAXバウトミドル級トーナメント4🔥
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手
☆準決勝Ａブロック
🟥①ミサ・ウィル・ジョー
②ラスボス
③36歳④185cm⑤ミサイル・ジョー
⑥【12勝1敗】⑦エンペラー⑧2回目
⑨元キングプロレスヘビー級王者
現エンペラーミドル級王者
第4回MAXバウトミドル級トーナメント優勝
⑩ブレード・アロー
🆚
🟦 ①さかえだ
②日本ミドル級ストライキングのエース
③ 32歳 ④180cm ⑤日本MMAチーム
⑥【18勝7敗】⑦エンペラー⑧4回目
⑨なし
⑩かべい
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","🔥第５回MAXバウトミドル級トーナメント4🔥
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手
☆準決勝Ａブロック
🟥①ミサ・ウィル・ジョー
②ラスボス
③36歳④185cm⑤ミサイル・ジョー
⑥【12勝1敗】⑦エンペラー⑧2回目
⑨元キングプロレスヘビー級王者
現エンペラーミドル級王者
第4回MAXバウトミドル級トーナメント優勝
⑩ブレード・アロー
🆚
🟦 ①さかえだ
②日本ミドル級ストライキングのエース
③ 32歳 ④180cm ⑤日本MMAチーム
⑥【18勝7敗】⑦エンペラー⑧4回目
⑨なし
⑩かべい
#アラカク
#",Imported from yt-dlp info.json: pzlprY9QwAw.info.json
youtube_description:youtube_sxu4xadywj4,youtube_description,youtube_sxu4xadywj4,フルファイト！第５回 MAXバウトミドル級トーナメント準決勝Ｂブロック　テール・ジャンクvsゼット,https://www.youtube.com/watch?v=sXu4XadYWJ4,20230324,2026-05-28T12:51:48+00:00,plain_text,c06df42824238348253ea435e105cc5eda357f2a9dcfb3f87d6e099aabd746e5,"🔥第５回MAXバウトミドル級トーナメント4🔥
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手
☆準決勝Bブロック
🟥①ゼット
②ブリザード
③ 32歳 ④188cm⑤RFチームクリスタル
⑥【10勝4敗】⑦M・H⑧2回目
⑨元リアルFCミドル級王者
第4回MAXバウトミドル級ＧＰ準優勝
⑩誰でもいい
🆚
🟦 ①テール・ジャンク
②Unknown
③ 31歳 ④186cm ⑤Sジム
⑥【23勝2敗】⑦M・H⑧4回目
⑨現M・Hミドル級王者
第2回、第3回MAXバウトミドル級トーナメント優勝
⑩ミサ・ウィル・ジョー
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","🔥第５回MAXバウトミドル級トーナメント4🔥
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手
☆準決勝Bブロック
🟥①ゼット
②ブリザード
③ 32歳 ④188cm⑤RFチームクリスタル
⑥【10勝4敗】⑦M・H⑧2回目
⑨元リアルFCミドル級王者
第4回MAXバウトミドル級ＧＰ準優勝
⑩誰でもいい
🆚
🟦 ①テール・ジャンク
②Unknown
③ 31歳 ④186cm ⑤Sジム
⑥【23勝2敗】⑦M・H⑧4回目
⑨現M・Hミドル級王者
第2回、第3回MAXバウトミドル級トーナメント優勝
⑩ミサ・ウィル・ジョー
#アラカ",Imported from yt-dlp info.json: sXu4XadYWJ4.info.json
youtube_description:youtube_wzlhskwpiwo,youtube_description,youtube_wzlhskwpiwo,第5回MAXバウトミドル級トーナメント　ニ回戦　ダイジェスト,https://www.youtube.com/watch?v=wZlHskWpIwo,20230324,2026-05-28T12:51:48+00:00,plain_text,7e909718e74a2ac26cf2a68c09b902fa5dd265eb67c0b094d3677319c75c3ed7,"第5回MAXバウトミドル級ＧＰベスト8
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手
☆Aブロック第一試合
①クロノ・マリーケン
②情無しヒットマン
③ 28歳 ④183cm ⑤チームパウルソン
⑥【8勝5敗】⑦M・H⑧2回目
⑨元ケンカFCミドル級王者
⑩ギタミン・アーロン
🆚
①さかえだ
②日本ミドル級ストライキングのエース
③ 32歳 ④180cm ⑤日本MMAチーム
⑥【17勝7敗】⑦エンペラー⑧4回目
⑨なし
⑩かべい
☆Ａブロック第二試合
①ミサ・ウィル・ジョー
②ラスボス
③年齢36歳④身長185cm⑤所属ミサイル・ジョー
⑥メジャー戦績【11勝1敗】⑦主戦団体エンペラー⑧MAXバウト2回目
⑨元キングプロレスヘビー級王者
現エンペラーミドル級王者
第4回MAXバウトミドル級トーナメント優勝
⑩ブレード・アロー
🆚
①ダイス・ヴォルケード
②最強転校生
③ 32歳 ④190cm ⑤ＫＢMトップチーム
⑥【4勝1敗】⑦エンペラー⑧1回目
⑨元WKミドル級王者
WKミドル級トーナメント優勝
第一回Stand up無差別級トーナメント準優勝
⑩テール・ジャンク
☆Ｂブロック第一試合
①ルージュド・スターリー
②柔術ミステリー
③33歳④190cm⑤ゴッサブトップチーム
⑥【10勝1敗】⑦ターゲット⑧2回目
⑨現ターゲットミドル級王者
⑩ゼット
🆚
①テール・ジャンク
②Unknown
③ 31歳 ④186cm ⑤Sジム
⑥【22勝2敗】⑦M・H⑧4回目
⑨現M・Hミドル級王者
第2回、第3回MAXバウトミドル級トーナメント優勝
⑩ミサ・ウィル・ジョー
☆Ｂブロック第二試合
①ゼット
②ブリザード
③ 32歳 ④188cm⑤RFチームクリスタル
⑥【9勝4敗】⑦M・H⑧2回目
⑨元リアルFCミドル級王者
第4回MAXバウトミドル級ＧＰ準優勝
⑩誰でもいい
🆚
①かべい
②覇王
③27歳 ④188cm ⑤チームジャパン
⑥【8勝3敗】⑦ターゲット⑧2回目
⑨元ジャパンファイトミドル級王者
⑩さかえだ
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","第5回MAXバウトミドル級ＧＰベスト8
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手
☆Aブロック第一試合
①クロノ・マリーケン
②情無しヒットマン
③ 28歳 ④183cm ⑤チームパウルソン
⑥【8勝5敗】⑦M・H⑧2回目
⑨元ケンカFCミドル級王者
⑩ギタミン・アーロン
🆚
①さかえだ
②日本ミドル級ストライキングのエース
③ 32歳 ④180cm ⑤日本MMAチーム
⑥【17勝7敗】⑦エンペラー⑧4回目
⑨なし
⑩かべい
☆Ａブロック第二試合
①ミサ・ウィル・ジョー
②ラスボス
③年齢36歳④身長185cm⑤所",Imported from yt-dlp info.json: wZlHskWpIwo.info.json
youtube_description:youtube_e5o8_bbfbq,youtube_description,youtube_e5o8_bbfbq,アラカクは架空を超える！！【アラカクライブほぼFull】（概要欄も是非）,https://www.youtube.com/watch?v=_E5o8_BBFbQ,20230401,2026-05-28T12:51:48+00:00,plain_text,63f44c377a223b9e359c7c2005328abe773519981cbbeaf3c878542136152497,"・行きたいけど予定があった、遠くて行けなかった、アラカクライブに行きたいけどあと一つ勇気が出なかった人用の動画です！！！
（編集雑ですみません🙇）
・アラカクライブはこんな感じですが会場で観るのとは全然ちがうと思います。
（配信がないのも会場で観るのと違いすぎるため）
雰囲気だけでもお楽しみください！！
・あとトンツカタン森本くんがアラカク話してくれてます！おこたしゃべり⬇️
https://www.youtube.com/live/J4aGT_FonzM?feature=share
アラカクは架空を超える👊
#アラカク
#格闘技
#架空
#クロコップ
#ライブ","・行きたいけど予定があった、遠くて行けなかった、アラカクライブに行きたいけどあと一つ勇気が出なかった人用の動画です！！！
（編集雑ですみません🙇）
・アラカクライブはこんな感じですが会場で観るのとは全然ちがうと思います。
（配信がないのも会場で観るのと違いすぎるため）
雰囲気だけでもお楽しみください！！
・あとトンツカタン森本くんがアラカク話してくれてます！おこたしゃべり⬇️
https://www.youtube.com/live/J4aGT_FonzM?feature=share
アラカクは架空を超える👊
#アラカク
#格闘技
#架空
#クロコップ
#ライブ",Imported from yt-dlp info.json: _E5o8_BBFbQ.info.json
youtube_description:youtube_rp8bayj7s6k,youtube_description,youtube_rp8bayj7s6k,感謝と告知！！！,https://www.youtube.com/watch?v=Rp8BaYj7S6k,20230401,2026-05-28T12:51:48+00:00,plain_text,a79cc7e56a305041d0a34efa0fb862205ffcbbc9e15f4787476b51981ad84a69,"【プレゼン工場】2023年4月9日（日）のライブ！！
ご予約はTIGETで⬇️
https://tiget.net/events/236687
3月25日のアラカクライブありがとうございました！！
アラカクファミリー次男のトッキブツ太田と2人でしゃべってます。
次回のアラカクライブは7月ごろに開催する予定です🥊
（MAXバウトは来年7月予定です）
トンツカタン森本くんのおこたしゃべり⬇️
https://www.youtube.com/live/J4aGT_FonzM?feature=share
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","【プレゼン工場】2023年4月9日（日）のライブ！！
ご予約はTIGETで⬇️
https://tiget.net/events/236687
3月25日のアラカクライブありがとうございました！！
アラカクファミリー次男のトッキブツ太田と2人でしゃべってます。
次回のアラカクライブは7月ごろに開催する予定です🥊
（MAXバウトは来年7月予定です）
トンツカタン森本くんのおこたしゃべり⬇️
https://www.youtube.com/live/J4aGT_FonzM?feature=share
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ",Imported from yt-dlp info.json: Rp8BaYj7S6k.info.json
youtube_description:youtube_tnbfzyuctfo,youtube_description,youtube_tnbfzyuctfo,第5回MAXバウトミドル級トーナメトFINAL ダイジェスト,https://www.youtube.com/watch?v=TnBFzYucTFo,20230402,2026-05-28T12:51:48+00:00,plain_text,70725fc3664a7f5226bab1dd0c79d2d3cf0a057e0cf36dfbc28012ee5cf4556e,"第5回MAXバウトミドル級ＧＰ ベスト4
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手
☆準決勝Ａブロック
🟥①ミサ・ウィル・ジョー
②ラスボス
③36歳④185cm⑤ミサイル・ジョー
⑥【12勝1敗】⑦エンペラー⑧2回目
⑨元キングプロレスヘビー級王者
現エンペラーミドル級王者
第4回MAXバウトミドル級トーナメント優勝
⑩ブレード・アロー
🆚
🟦 ①さかえだ
②日本ミドル級ストライキングのエース
③ 32歳 ④180cm ⑤日本MMAチーム
⑥【18勝7敗】⑦エンペラー⑧4回目
⑨なし
⑩かべい
☆準決勝Bブロック
🟥①ゼット
②ブリザード
③ 32歳 ④188cm⑤RFチームクリスタル
⑥【10勝4敗】⑦M・H⑧2回目
⑨元リアルFCミドル級王者
第4回MAXバウトミドル級ＧＰ準優勝
⑩誰でもいい
🆚
🟦 ①テール・ジャンク
②Unknown
③ 31歳 ④186cm ⑤Sジム
⑥【23勝2敗】⑦M・H⑧4回目
⑨現M・Hミドル級王者
第2回、第3回MAXバウトミドル級トーナメント優勝
⑩ミサ・ウィル・ジョー
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","第5回MAXバウトミドル級ＧＰ ベスト4
🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手
☆準決勝Ａブロック
🟥①ミサ・ウィル・ジョー
②ラスボス
③36歳④185cm⑤ミサイル・ジョー
⑥【12勝1敗】⑦エンペラー⑧2回目
⑨元キングプロレスヘビー級王者
現エンペラーミドル級王者
第4回MAXバウトミドル級トーナメント優勝
⑩ブレード・アロー
🆚
🟦 ①さかえだ
②日本ミドル級ストライキングのエース
③ 32歳 ④180cm ⑤日本MMAチーム
⑥【18勝7敗】⑦エンペラー⑧4回目
⑨なし
⑩かべい
☆準決勝Bブロック",Imported from yt-dlp info.json: TnBFzYucTFo.info.json
youtube_description:youtube_r8kxhrjjwgi,youtube_description,youtube_r8kxhrjjwgi,ターゲットNo.92の見どころ！！【概要欄を絶対見て】,https://www.youtube.com/watch?v=R8KxHrJjWgI,20230509,2026-05-28T12:51:48+00:00,plain_text,3586095323bde3958dd7b6e24073ca01bc62d7b44064e650dac9d64e731104d4,"ターゲットNo.92をこのチャンネルで生配信します。
5月13日（土）19時ごろに配信スタート予定！！
🔥ターゲットNo.92対戦カード🔥
☆ライト級ワンマッチ
🟥スペイラ
48歳 173cm RFチームスペイラ
【1勝2敗】
🆚
🟦ろっこう
24歳 168cm はっとり道場
【メジャーデビュー戦】
☆ライト級ワンマッチ
🟥ハリス・オルビック
39歳 175cm チームリクター
【26勝16敗】
🆚
🟦センサー・ファッジ
30歳 174cm チームフラッシュ
【3勝1敗】
☆ライト級ワンマッチ
🟥だいな
22歳 177cm ターゲットPJしんたくチーム
【1勝1敗】
🆚
🟦レーサー・ガルシア
18歳 178cm セイバーズ
【デビュー戦】
☆ミドル級ワンマッチ
🟥おとさわ
32歳 183cm ゴッサブジャパン
【19勝14敗】
🆚
🟦 アリベル・アリベラ
26歳 178cm チームハンマー
【1勝1敗】
☆ミドル級ワンマッチ
🟥ビル・ジャガー
40歳 184cm ジャガーグランド
【13勝12敗】
🆚
🟦シガー・ユーナイム
29歳 190cm ワンデイジム
【2勝1敗】
☆2023年3月25日のアラカクライブ⬇️
https://youtu.be/_E5o8_BBFbQ
☆アラカクの説明（短く）
https://youtu.be/U6b6DrSe9d0
☆アラカク説明（ガッツリサイズ）
https://youtu.be/molvOpEROH4
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","ターゲットNo.92をこのチャンネルで生配信します。
5月13日（土）19時ごろに配信スタート予定！！
🔥ターゲットNo.92対戦カード🔥
☆ライト級ワンマッチ
🟥スペイラ
48歳 173cm RFチームスペイラ
【1勝2敗】
🆚
🟦ろっこう
24歳 168cm はっとり道場
【メジャーデビュー戦】
☆ライト級ワンマッチ
🟥ハリス・オルビック
39歳 175cm チームリクター
【26勝16敗】
🆚
🟦センサー・ファッジ
30歳 174cm チームフラッシュ
【3勝1敗】
☆ライト級ワンマッチ
🟥だいな
22歳 177cm ターゲットPJしんたくチーム
【1勝1敗】
🆚
🟦レーサー・ガルシア
",Imported from yt-dlp info.json: R8KxHrJjWgI.info.json
youtube_description:youtube_c9dw76himya,youtube_description,youtube_c9dw76himya,フルファイト！シガー・ユーナイムvsビルジャガー　ターゲットNo.92 ミドル級ワンマッチジャガーvsシガー,https://www.youtube.com/watch?v=C9Dw76himYA,20230515,2026-05-28T12:51:48+00:00,plain_text,13fd57956c0d6f7ba4404587125129097da5b2143312cf354f523f634b377fe2,"🔥ターゲットNo.92🔥
☆ミドル級ワンマッチ
🟥ビル・ジャガー
40歳 184cm ジャガーグランド
【13勝12敗】
🆚
🟦シガー・ユーナイム
29歳 190cm ワンデイジム
【2勝1敗】
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","🔥ターゲットNo.92🔥
☆ミドル級ワンマッチ
🟥ビル・ジャガー
40歳 184cm ジャガーグランド
【13勝12敗】
🆚
🟦シガー・ユーナイム
29歳 190cm ワンデイジム
【2勝1敗】
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ",Imported from yt-dlp info.json: C9Dw76himYA.info.json
youtube_description:youtube_granro4uj_4,youtube_description,youtube_granro4uj_4,フルファイト！アリベル・アリベラvsおとさわ　ターゲットNo.92 ミドル級ワンマッチ（煽り有り）,https://www.youtube.com/watch?v=GrAnro4uJ_4,20230515,2026-05-28T12:51:48+00:00,plain_text,2ce9d54c34d76699b02513891f79886b3f09ab638439868104fd7698227a5730,"🔥ターゲットNo.92🔥
☆ミドル級ワンマッチ
🟥おとさわ
32歳 183cm ゴッサブジャパン
【19勝14敗】
🆚
🟦 アリベル・アリベラ
26歳 178cm チームハンマー
【1勝1敗】
アリベル・アリベラ🆚おとさわ ①
https://youtu.be/USuSHXozOV0
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","🔥ターゲットNo.92🔥
☆ミドル級ワンマッチ
🟥おとさわ
32歳 183cm ゴッサブジャパン
【19勝14敗】
🆚
🟦 アリベル・アリベラ
26歳 178cm チームハンマー
【1勝1敗】
アリベル・アリベラ🆚おとさわ ①
https://youtu.be/USuSHXozOV0
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ",Imported from yt-dlp info.json: GrAnro4uJ_4.info.json
youtube_description:youtube_jh3r2cq39gc,youtube_description,youtube_jh3r2cq39gc,フルファイト！センサー・ファッジvsハリス・オルビック　ターゲットNo.92 ライト級ワンマッチ,https://www.youtube.com/watch?v=Jh3R2cQ39Gc,20230515,2026-05-28T12:51:48+00:00,plain_text,3ecd53181ff77b2a3fc36c6dc079afb7716693e82d58bab9421874988a3657ed,"🔥ターゲットNo.92🔥
☆ライト級ワンマッチ
🟥ハリス・オルビック
39歳 175cm チームリクター
【26勝16敗】
🆚
🟦センサー・ファッジ
30歳 174cm チームフラッシュ
【3勝1敗】
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","🔥ターゲットNo.92🔥
☆ライト級ワンマッチ
🟥ハリス・オルビック
39歳 175cm チームリクター
【26勝16敗】
🆚
🟦センサー・ファッジ
30歳 174cm チームフラッシュ
【3勝1敗】
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ",Imported from yt-dlp info.json: Jh3R2cQ39Gc.info.json
youtube_description:youtube_mns910ezhl0,youtube_description,youtube_mns910ezhl0,フルファイト！ろっこうvsスペイラ　ターゲットNo.92 ライト級ワンマッチ,https://www.youtube.com/watch?v=mns910eZHL0,20230515,2026-05-28T12:51:48+00:00,plain_text,e9038db8b37f51a9a49b93ad662736c52c6b78278d40e90d90c2203bd1ac3f78,"🔥ターゲットNo.92🔥
☆ライト級ワンマッチ
🟥スペイラ
48歳 173cm RFチームスペイラ
【1勝2敗】
🆚
🟦ろっこう
24歳 168cm はっとり道場
【メジャーデビュー戦】
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","🔥ターゲットNo.92🔥
☆ライト級ワンマッチ
🟥スペイラ
48歳 173cm RFチームスペイラ
【1勝2敗】
🆚
🟦ろっこう
24歳 168cm はっとり道場
【メジャーデビュー戦】
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ",Imported from yt-dlp info.json: mns910eZHL0.info.json
youtube_description:youtube_sttxjk1ugrg,youtube_description,youtube_sttxjk1ugrg,フルファイト！レーサー・ガルシアvsだいな　ターゲットNo.92 ライト級ワンマッチ,https://www.youtube.com/watch?v=StTXjk1ugrg,20230515,2026-05-28T12:51:48+00:00,plain_text,015cfd9bcf2584556a663b69a44848c20a9ec846f717eaa73932297481ed9dd3,"🔥ターゲットNo.92🔥
☆ライト級ワンマッチ
🟥だいな
22歳 177cm ターゲットPJしんたくチーム
【1勝1敗】
🆚
🟦レーサー・ガルシア
18歳 178cm セイバーズ
【デビュー戦】
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","🔥ターゲットNo.92🔥
☆ライト級ワンマッチ
🟥だいな
22歳 177cm ターゲットPJしんたくチーム
【1勝1敗】
🆚
🟦レーサー・ガルシア
18歳 178cm セイバーズ
【デビュー戦】
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ",Imported from yt-dlp info.json: StTXjk1ugrg.info.json
youtube_description:youtube_wmx6ol3da_q,youtube_description,youtube_wmx6ol3da_q,エンペラーNo.113の見どころ！！【概要欄見てね】,https://www.youtube.com/watch?v=wmX6Ol3da-Q,20230530,2026-05-28T12:51:48+00:00,plain_text,7e6d31838eb0f3e41e8a9830e818fc2a82e2655a3c4b658f636df9f153a6c256,"エンペラーNo.113対戦カード
☆ミドル級ワンマッチ
🟥レイ・ガシーオ
34歳 186cm サイクロンジム
【2勝2敗】
🆚
🟦ダートソン
23歳 182cm チーム・ボイス
【0勝2敗】
☆ライト級ワンマッチ
🟥さくらい
35歳 180cm VKデリンジャー
【8勝7敗】
🆚
🟦クレイエル・アビソカ
26歳 174cm テスジム
【メジャーデビュー戦】
☆ライト級ワンマッチ
🟥ゆめろう
28歳 173cm ゴッサブジャパン
【5勝2敗】
🆚
🟦ステシエン・チェット
22歳 175cm カイザーアスリート
【メジャーデビュー戦】
☆ライト級ワンマッチ
🟥ナパーム
38歳 167cm チームナパーム
【14勝11敗】
🆚
🟦パット・バミューダ
33歳 173cm バルカンジム
【0勝1敗】エンペラーは初参戦
☆ライト級ワンマッチ
🟥ブルーワン
26歳 178cm ブルーワンジム
【15勝5敗】
🆚
🟦コルト・アプロー
③37歳 175cm マジシャンズ
【18勝11敗】
ダートソンvsレイ・ガシーオ①
https://youtu.be/lp2BtuxgJiY
コルト・アプローvsブルーワン③（白グローブ決勝）
https://youtu.be/41MoU0PvO8w
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","エンペラーNo.113対戦カード
☆ミドル級ワンマッチ
🟥レイ・ガシーオ
34歳 186cm サイクロンジム
【2勝2敗】
🆚
🟦ダートソン
23歳 182cm チーム・ボイス
【0勝2敗】
☆ライト級ワンマッチ
🟥さくらい
35歳 180cm VKデリンジャー
【8勝7敗】
🆚
🟦クレイエル・アビソカ
26歳 174cm テスジム
【メジャーデビュー戦】
☆ライト級ワンマッチ
🟥ゆめろう
28歳 173cm ゴッサブジャパン
【5勝2敗】
🆚
🟦ステシエン・チェット
22歳 175cm カイザーアスリート
【メジャーデビュー戦】
☆ライト級ワンマッチ
🟥ナパーム
38歳 167cm チームナ",Imported from yt-dlp info.json: wmX6Ol3da-Q.info.json
youtube_description:youtube_1ap2i0us_bu,youtube_description,youtube_1ap2i0us_bu,フルファイト！パット・バミューダvsナパーム エンペラーNo.113 ライト級ワンマッチ,https://www.youtube.com/watch?v=1Ap2I0Us_bU,20230612,2026-05-28T12:51:48+00:00,plain_text,71da98d6d589b3a88f723e68f37ee24c0a6a8b70d11fa4975331b94d4f9ee54e,"エンペラーNo.113
☆ライト級ワンマッチ
🟥ナパーム
38歳 167cm チームナパーム
【14勝11敗】
🆚
🟦パット・バミューダ
33歳 173cm バルカンジム
【0勝1敗】エンペラー初参戦
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","エンペラーNo.113
☆ライト級ワンマッチ
🟥ナパーム
38歳 167cm チームナパーム
【14勝11敗】
🆚
🟦パット・バミューダ
33歳 173cm バルカンジム
【0勝1敗】エンペラー初参戦
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ",Imported from yt-dlp info.json: 1Ap2I0Us_bU.info.json
youtube_description:youtube_5nkfum9czqg,youtube_description,youtube_5nkfum9czqg,フルファイト！ステシエン・チェットvsゆめろう エンペラーNo.113 ライト級ワンマッチ,https://www.youtube.com/watch?v=5nKFuM9CzQg,20230612,2026-05-28T12:51:48+00:00,plain_text,414dc3c39673f397a065c54197526db519227531a506be24e609911825345e54,"エンペラーNo.113
☆ライト級ワンマッチ
🟥ゆめろう
28歳 173cm ゴッサブジャパン
【5勝2敗】
🆚
🟦ステシエン・チェット
22歳 175cm カイザーアスリート
【メジャーデビュー戦】
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","エンペラーNo.113
☆ライト級ワンマッチ
🟥ゆめろう
28歳 173cm ゴッサブジャパン
【5勝2敗】
🆚
🟦ステシエン・チェット
22歳 175cm カイザーアスリート
【メジャーデビュー戦】
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ",Imported from yt-dlp info.json: 5nKFuM9CzQg.info.json
youtube_description:youtube_f_lgazqr_k,youtube_description,youtube_f_lgazqr_k,フルファイト！クレイエル・アビソカvsさくらい　エンペラーNo.113 ライト級ワンマッチ,https://www.youtube.com/watch?v=-f_LGAzQr_k,20230612,2026-05-28T12:51:48+00:00,plain_text,1229cad28a33e3883da74d2acfb5e36d50afb4696a6748349804a2086027eb89,"エンペラーNo.113
☆ライト級ワンマッチ
🟥さくらい
35歳 180cm VKデリンジャー
【8勝7敗】
🆚
🟦クレイエル・アビソカ
26歳 174cm テスジム
【メジャーデビュー戦】
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","エンペラーNo.113
☆ライト級ワンマッチ
🟥さくらい
35歳 180cm VKデリンジャー
【8勝7敗】
🆚
🟦クレイエル・アビソカ
26歳 174cm テスジム
【メジャーデビュー戦】
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ",Imported from yt-dlp info.json: -f_LGAzQr_k.info.json
youtube_description:youtube_kk2aas86c94,youtube_description,youtube_kk2aas86c94,フルファイト！コルト・アプローvsブルーワン エンペラーNo.113 ライト級ワンマッチ,https://www.youtube.com/watch?v=Kk2Aas86c94,20230612,2026-05-28T12:51:48+00:00,plain_text,2c86a42b037d3a9c85af2853e1fcdbabaa4c16bd0c8f480a0eb11c7ef0f9be76,"エンペラーNo.113
☆ライト級ワンマッチ
🟥ブルーワン
26歳 178cm ブルーワンジム
【15勝5敗】
🆚
🟦コルト・アプロー
③37歳 175cm マジシャンズ
【18勝11敗】
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","エンペラーNo.113
☆ライト級ワンマッチ
🟥ブルーワン
26歳 178cm ブルーワンジム
【15勝5敗】
🆚
🟦コルト・アプロー
③37歳 175cm マジシャンズ
【18勝11敗】
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ",Imported from yt-dlp info.json: Kk2Aas86c94.info.json
youtube_description:youtube_p6jlkp0q7yg,youtube_description,youtube_p6jlkp0q7yg,フルファイト！ダートソンvsレイ・ガシーオ２エンペラーNo.113 ミドル級ワンマッチ,https://www.youtube.com/watch?v=p6jLKP0Q7Yg,20230612,2026-05-28T12:51:48+00:00,plain_text,97614b5dcc285d6af280ea87aca14b79191d3afa6a9021f32233ca3a0c745e3a,"エンペラーNo.113対戦カード
☆ミドル級ワンマッチ
🟥レイ・ガシーオ
34歳 186cm サイクロンジム
【2勝2敗】
🆚
🟦ダートソン
23歳 182cm チーム・ボイス
【0勝2敗】
ダートソンvsレイ・ガシーオ①
https://youtu.be/lp2BtuxgJiY
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ","エンペラーNo.113対戦カード
☆ミドル級ワンマッチ
🟥レイ・ガシーオ
34歳 186cm サイクロンジム
【2勝2敗】
🆚
🟦ダートソン
23歳 182cm チーム・ボイス
【0勝2敗】
ダートソンvsレイ・ガシーオ①
https://youtu.be/lp2BtuxgJiY
#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ",Imported from yt-dlp info.json: p6jLKP0Q7Yg.info.json
