filename,webpage_url,title,description,archived_at
note-n584a22756e35.html,https://note.com/xyz1090/n/n584a22756e35,第7回MAXバウトライト級GP準決勝 対戦カード｜アラカク通信のーと,第7回MAXバウトライト級GP準決勝対戦カード  🚨①名前②キャッチコピー ③年齢④身長⑤所属ジム ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手  ☆Ａブロック 🟥①ランダーデビル ②デビル軍最強の男 ③35歳④174cm⑤デビル軍 ⑥【28勝5敗】⑦M・H⑧5回目 ⑨現M・Hライト級王者 第5回 MAXバウトライト級トーナメント優勝 ⑩ブルーワン 🆚 🟦 ①イスカン・アステ ②ステゴロの伝説 ③33歳④172cm⑤RFチームクリスタル ⑥【6勝1敗】⑦M・H⑧1回目 ⑨元リアルファイトライト級王者 元グレネードライト級王者  ☆Ｂブロック 🟥①ブルーワン ②皇,2026-05-28T20:11:44
note-n59fa84ea4378.html,https://note.com/xyz1090/n/n59fa84ea4378,マウンテン・ヒーローズNo.29対戦カード｜アラカク通信のーと,マウンテン・ヒーローズNo.29対戦カード  ☆ライト級ワンマッチ 🟥ローリングjr  27歳 186cm チームハーツ 【0勝2敗】 🆚 🟦かわかみ 32歳 178cm 日本柔術協会 【0勝1敗】   ☆ライト級ワンマッチ 🟥ヨルセン・バクダリア 27歳170cm ユーリンジム 【0勝1敗】 🆚 🟦 ダブド・ガブリシャン 26歳 175cm ブラックタワー 【メジャーデビュー戦】  ☆ライト級ワンマッチ 🟥ジョン・バレー 38歳 170cm サイクロンジム【2勝2敗】 🆚 🟦ムラト・クツワ 30歳 176cm KBMトップチーム 【メジャーデビュー戦】マイナー5戦無敗  ☆ライト級ワ,2026-05-28T20:11:44
note-n5c0cf0bff5ff.html,https://note.com/xyz1090/n/n5c0cf0bff5ff,マウンテン・ヒーローズNo.33対戦カード｜アラカク通信のーと,マウンテン・ヒーローズNo.33  ☆ミドル級ワンマッチ 🟥クロノ・マリーケン 29歳 183cm チームパウルソン 【8勝7敗】 🆚 🟦らんちゃーすがや 28歳 185cm コミックファイト倶楽部 【4勝1敗】  ☆ライト級ワンマッチ 🟥ローリングjr  27歳 186cm チームハーツ 【3勝2敗】 🆚 🟦ダブド・ガブリシャン 26歳 175cm ブラックタワー 【3勝0敗】  ☆ライト級ワンマッチ 🟥キマイラ 25歳 170cm チームボイス 【5勝4敗】 🆚 🟦ムラト・クツワ 30歳 176cm KBMトップチーム 【1勝1敗】,2026-05-28T20:11:44
note-n5c9be1cc17a5.html,https://note.com/xyz1090/n/n5c9be1cc17a5,エンペラーNo.114試合結果｜アラカク通信のーと,エンペラーNo.114試合結果  ☆ミドル級ワンマッチ ●チャールス・ブランディン【3勝5敗】 🆚 ○さかえだ【19勝8敗】 （1R0分13秒KO　パンチ連打）   ☆ミドル級ワンマッチ ●ダートソン【1勝3敗】 🆚 ○ダイス・ヴォルケード【5勝2敗】 （1R3分16秒KO　左フック）   ☆ライト級ワンマッチ ○さくらい【9勝8敗】 🆚 ●ゆめろう【5勝4敗】 （1R3分55秒KO  パウンド）   ☆ライト級ワンマッチ ●クレイエル・アビソカ【1勝1敗】 🆚 ○ステシエン・チェット【2勝0敗】 （3R終了　判定3-0）   ☆ミドル級ワンマッチ ○アトゥリうえはら【1勝1,2026-05-28T20:11:44
note-n5d2777f5af90.html,https://note.com/xyz1090/n/n5d2777f5af90,ターゲットNo.94対戦カード｜アラカク通信のーと,ターゲットNo.94対戦カード  ☆ライト級ワンマッチ 🟦 だいな 23歳 177cm ターゲットPJ 【2勝1敗】 🆚 🟥 きたむら 29歳170cm vkデリンジャー 【16勝5敗】  ☆ミドル級ワンマッチ 🟥きんとき 34歳 190cm ターゲットプロジェクト 【8勝9敗】 🆚 🟦サム・ラッシュ 23歳 184cm ターゲットプロジェクト 【メジャーデビュー戦】  ☆ライト級ワンマッチ 🟥つおし 33歳170cmチームドタバタ 【1勝0敗】 🆚 🟦つくりはら 24歳 174cm バトン柔術 【1勝0敗】  ☆ライト級ワンマッチ 🟥きょうない 25歳 167cm せみおかトレーニン,2026-05-28T20:11:44
note-n63690ded65ef.html,https://note.com/xyz1090/n/n63690ded65ef,ターゲットNo.88試合結果｜アラカク通信のーと,ターゲットNo.88試合結果  ☆ライト級ワンマッチ ●かぶと🆚○だいな 1R2分11秒TKO（左ストレート→パウンド®️）   ☆ライト級ワンマッチ ○センサー・ファッジ🆚●バイソンデビル 1R1分39秒（フロントネックロック）   ☆ライト級ワンマッチ ●ハリス・オルビック🆚○ワインセル 3R0分25秒KO（左フック）,2026-05-28T20:11:44
note-n649d6e4ecaaa.html,https://note.com/xyz1090/n/n649d6e4ecaaa,第６回 MAXバウトライト級トーナメント一回戦　Ｂブロック｜アラカク通信のーと,🚨第6回MAXバウトライト級トーナメント出場選手 ①名前②キャッチコピー ③年齢④身長⑤所属ジム ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数 ⑨タイトル  ☆第一試合 ①ランダーデビル  ②［デビル軍の絶対的エース］ ③33歳 ④174cm ⑤デビル軍 ⑥【22勝4敗】⑦M・H ⑧4回目 ⑨現M・Hライト級王者、第5回MAXバウトライト級トーナメント優勝 🆚 ①ローリングjr  ②［ネオマーキーズの落雷］ ③25歳 ④186cm ⑤チームハーツ ⑥【メジャー戦績無し】⑦ネオマーキーズ⑧1回目 ⑨,2026-05-28T20:11:44
note-n672f34b0e481.html,https://note.com/xyz1090/n/n672f34b0e481,マウンテン・ヒーローズNo.31試合結果｜アラカク通信のーと,マウンテン・ヒーローズNo.31試合結果  ☆ミドル級ワンマッチ ○ゼット【11勝5敗】 🆚 ●クロノ・マリーケン【8勝7敗】 （2R3分18秒KO  パウンド）   ☆ライト級ワンマッチ ●イスカン・アステ【2勝1敗】 🆚 ○ダブド・ガブリシャン【3勝0敗】 （3R終了　判定3-0）   ☆ライト級ワンマッチ ○くわしお【10勝6敗】 🆚 ●ビクトル・ナッカー【1勝2敗】 （1R4分11秒KO  左フック→パウンド）   ☆ライト級ワンマッチ ○ローリングjr 【3勝2敗】 🆚 ●ジョン・バレー【2勝4敗】 （1R1分47秒　ギロチンチョーク）   ☆ライト級ワン,2026-05-28T20:11:44
note-n68c4a85d8fbb.html,https://note.com/xyz1090/n/n68c4a85d8fbb,第5回MAXバウトミドル級GP一回戦Aグループ　試合結果｜アラカク通信のーと,第5回MAXバウトミドル級GP一回戦　Aグループ 試合結果  ☆第一試合 ○ミサ・ウィル・ジョー🆚●ヘル・ラッサー （３Ｒ終了 判定3-0）   ☆第二試合 ○ルージュド・スターリー🆚●シガー・ユーナイム （1R2分11秒　トライアングルアームバー）   ☆第三試合 ●おとさわ🆚○ゼット （3R3分4秒ＫＯ　左ハイキック→パウンド）   ☆第四試合 ●チャールス・ブランディン🆚○かべい （1R1分28秒ＫＯ　左フック）,2026-05-28T20:11:44
note-n6b86d08a619d.html,https://note.com/xyz1090/n/n6b86d08a619d,ターゲットNo.100対戦カード｜アラカク通信のーと,ターゲットNo.100対戦カード  ☆ターゲットミドル級タイトルマッチ 🟥かべい 29歳 188cm チームジャパン　 【12勝4敗】 現ターゲットミドル級王者 🆚 🟦ギタミン・アーロン 36歳 185cm VKデリンジャー 【12勝4敗】 MAXバウトヘビー級王者  ☆ターゲットライト級タイトルマッチ 🟥わく 27歳177cm日本MMAチーム 【10勝2敗】 現ターゲットライト級王者 🆚 🟦 つくりはら 25歳174cmバトン柔術 【5勝1敗】  ☆ライト級ワンマッチ 🟥ワインセル 32歳165cmワインセルジム 【10勝8敗】 🆚 🟦だいな 24歳177cm ターゲットPJ 【5勝,2026-05-28T20:11:44
note-n6bd1c179db22.html,https://note.com/xyz1090/n/n6bd1c179db22,おめでとうございます🎉㊗️🎊🎂｜アラカク通信のーと,2023年7月15日 選手全員の誕生日です！！,2026-05-28T20:11:44
note-n6bea445ebaef.html,https://note.com/xyz1090/n/n6bea445ebaef,第7回MAXバウトライト級GP決勝　対戦カード｜アラカク通信のーと,第7回MAXバウトライト級GP  ☆決勝 🟥①ランダーデビル ②デビル軍最強の男 ③35歳④174cm⑤デビル軍 ⑥【29勝5敗】⑦M・H⑧5回目 ⑨現M・Hライト級王者 第5回 MAXバウトライト級トーナメント優勝 ⑩ブルーワン 🆚 🟦①ブルーワン ②皇帝ビッグウェーブ ③28歳④178cm⑤エキサイトクラス ⑥【19勝5敗】⑦エンペラー⑧5回目 ⑨現エンペラーライト級王者 ⑩イスカン・アステ,2026-05-28T20:11:44
note-n6e32a2c78e47.html,https://note.com/xyz1090/n/n6e32a2c78e47,MAXバウトスペシャルワンマッチ大会No.2試合結果｜アラカク通信のーと,MAXバウトスペシャルワンマッチ大会No.2試合結果  ☆ライト級スペシャルワンマッチ ●ブルーワン【20勝6敗】 🆚 ○イスカン・アステ【7勝2敗】 （3R1分57秒KO  左フック→パウンド）  ☆ライト級スペシャルワンマッチ ○ランダーデビル【30勝6敗】 🆚 ●わく 【11勝3敗】 （1R3分00秒  RNC）  ☆ライト級スペシャルワンマッチ ○マルコ・フレイザー【11勝3敗】 🆚 ●ダブド・ガブリシャン【6勝3敗】 （3R終了　判定2-1）  ☆ライト級スペシャルワンマッチ ○きたむら【20勝6敗】 🆚 ●さんごく【8勝4敗】 （3R0分10秒KO &n,2026-05-28T20:11:44
note-n6f1a34980c04.html,https://note.com/xyz1090/n/n6f1a34980c04,第７回MAXバウトライト級GP二回戦試合結果（Aブロック）｜アラカク通信のーと,第７回MAXバウトライト級GP二回戦試合結果  ☆Aブロック第一試合 ●つくりはら【5勝1敗】 🆚 ◯ランダーデビル【28勝5敗】 （2R2分49秒　アームバー）  ☆Aブロック第二試合 ◯イスカン・アステ【6勝1敗】 🆚 ●マルコ・フレイザー【9勝3敗】 （2R2分43秒KO   ボディへの膝蹴り）,2026-05-28T20:11:44
note-n6f402a63952c.html,https://note.com/xyz1090/n/n6f402a63952c,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会試合結果｜アラカク通信のーと,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会  🔥マウンテン・ヒーローズ🔥 ☆ライト級ワンマッチ ●ストライン・カーン🆚 ○アイス・トロン （1R3分35秒KO   左ハイキック→パウンド）   ☆ライト級ワンマッチ ○くわしお🆚●ローリングjr  （2R2分05秒　ギロチンチョーク）   ☆ライト級ワンマッチ ○キマイラ🆚●かわかみ （1R2分39秒KO   左フック→パウンド）   🔥ターゲットNo.91🔥 ☆ライト級ワ,2026-05-28T20:11:44
note-n7162ed1dfdcf.html,https://note.com/xyz1090/n/n7162ed1dfdcf,マウンテン・ヒーローズNo.32試合結果｜アラカク通信のーと,マウンテン・ヒーローズNo.32  ☆ライト級ワンマッチ（ノンタイトル） ●アイス・トロン【45勝14敗】 🆚 ○ランダーデビル【26勝5敗】 （3R終了　判定3-0）   ☆ライト級ワンマッチ ○さんごく【7勝2敗】 🆚 ●レオナルド・フォードバック【0勝1敗】 （1R0分45秒ＫＯ　左フック→パウンド）   ☆ライト級ワンマッチ ○くわしお【11勝6敗】 🆚 ●バン・ベルソーザ 【0勝2敗】 （3R3分05秒ＫＯ　左ストレート）   ☆ライト級ワンマッチ ○イスカン・アステ【3勝1敗】 🆚 ●ヨルセン・バクダリア【1勝3敗】 （1R1分48秒ＫＯ　グラウンドからの肘打ち連,2026-05-28T20:11:44
note-n729f0f7775b4.html,https://note.com/xyz1090/n/n729f0f7775b4,エンペラーNo.116試合結果｜アラカク通信のーと,エンペラーNo.116  ☆ミドル級ワンマッチ ○さかえだ【20勝8敗】 🆚 ●ダイス・ヴォルケード【5勝3敗】 （3R終了判定3-0）   ☆ライト級ワンマッチ ○マルコ・フレイザー【7勝2敗】 🆚 ●ブライン・ジャスター【0勝1敗】 （1R0分58秒KO  バックからのパウンド連打）   ☆ライト級ワンマッチ ○ステシエン・チェット【4勝0敗】 🆚 ●ワンシー・オーフェル【0勝1敗】 （1R4分08秒　RNC）,2026-05-28T20:11:44
note-n72c0ef38b7dc.html,https://note.com/xyz1090/n/n72c0ef38b7dc,第７回MAXバウトライト級GP二回戦試合結果（Ｂブロック）｜アラカク通信のーと,第７回MAXバウトライト級GP二回戦試合結果  ☆Ｂブロック第一試合 ●コルト・アプロー【21勝13敗】 🆚 ○ブルーワン【18勝5敗】 （1R2分42秒KO   ハイキック→パンチ）  ☆Ｂブロック第二試合 ○ダブド・ガブリシャン【6勝1敗】 🆚 ●ローリングJr.【5勝3敗】 （1R3分29秒KO  パウンド連打） ＊試合後ダブド・ガブリシャンに注意１,2026-05-28T20:11:44
note-n74034f313f19.html,https://note.com/xyz1090/n/n74034f313f19,ターゲットNo.96試合結果｜アラカク通信のーと,ターゲットNo.96  ☆ミドル級王座決定戦 ●おとさわ【21勝15敗】 🆚 ○かべい【11勝4敗】 （2R3分19秒KO   サッカーボールキック→パウンド） ※かべいが第10代ターゲットミドル級王者に！   ☆ライト級ワンマッチ ●フラーム・グラン【17勝11敗】 🆚 ○きたむら【18勝5敗】 （1R1分54秒KO  膝蹴り→パウンド）   ☆ライト級ワンマッチ ○だいな【3勝2敗】 🆚 ●つおし【1勝2敗】 （1R1分55秒KO   左ハイキック）,2026-05-28T20:11:44
note-n741bee7db1bb.html,https://note.com/xyz1090/n/n741bee7db1bb,ターゲットNo.99対戦カード｜アラカク通信のーと,ターゲットNo.99対戦カード  ☆ライト級ワンマッチ 🟥わく 27歳177cm日本MMAチーム 【9勝2敗】 🆚 🟦バイソンデビル 27歳 177cm デビル軍 【1勝1敗】  ☆ライト級ワンマッチ 🟥きょうない 26歳 167cm せみおかトレーニング 【2勝3敗】 🆚 🟦レーサー・ガルシア 20歳 178cm チームセイバー 【1勝1敗】  ☆ライト級ワンマッチ 🟥エメラルド・バンキー 30歳 170cm キラーファイトジム　　　　　　　　 【1勝3敗】 🆚 🟦つおし 34歳170cmチームドタバタ 【1勝2敗】,2026-05-28T20:11:44
note-n74c108e27e29.html,https://note.com/xyz1090/n/n74c108e27e29,第7回MAXバウトライト級GP【Aブロック】対戦カード｜アラカク通信のーと,🚨①名前②キャッチコピー ③年齢④身長⑤所属ジム ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手  【Ａブロック】  ☆第一試合 🟥①ランダーデビル ②デビル軍最強の男 ③35歳④174cm⑤デビル軍 ⑥【26勝5敗】⑦M・H⑧5回目 ⑨現M・Hライト級王者 第5回 MAXバウトライト級トーナメント優勝 ⑩ブルーワン 🆚 🟦①キマイラ ②ケンカ幻獣 ③26歳④170cm⑤チームボイス ⑥ 【6勝5敗】 ⑦M・H⑧2回目 ⑨なし ⑩くわしお  ☆第二試合 🟥①くわしお ②帰ってきたカリスマ貴公子 ③31歳④172cm⑤カイザーアスリート ⑥【11勝6敗】⑦M・H⑧2,2026-05-28T20:11:44
note-n7a8c70a7b86d.html,https://note.com/xyz1090/n/n7a8c70a7b86d,第７回MAXバウトライト級GP決勝  試合結果｜アラカク通信のーと,☆決勝 ●ランダーデビル【29勝6敗】 🆚 ○ブルーワン【20勝5敗】 （2R 1分03秒ＫＯ　左フック）  🏆第７回MAXバウトライト級GP優勝🏆 【ブルーワン】,2026-05-28T20:11:44
note-n7ac855e720de.html,https://note.com/xyz1090/n/n7ac855e720de,エンペラーNo.110対戦カード決定｜アラカク通信のーと,エンペラーNo.110対戦カード  ☆ミドル級ワンマッチ ダートソン 22歳 182cm チーム・ボイス 【0勝1敗】 🆚 レイ・ガシーオ 33歳 186cm サイクロンジム 【1勝2敗】   ☆ミドル級ワンマッチ ブレード・アロー 30歳 190cm キンプロ 【メジャー初参戦】 🆚 パリド・アーディン 26歳 185cm フリー 【0勝1敗】   ☆ミドル級ワンマッチ ダイス・ヴォルケード 31歳 190cm ＫＢMトップチーム 【1勝1敗】 🆚 ヴァン・ブルックス 26歳 ,2026-05-28T20:11:44
note-n7b52213fc431.html,https://note.com/xyz1090/n/n7b52213fc431,第５回MAXバウトミドル級トーナメント８　対戦カード｜アラカク通信のーと,第５回MAXバウトミドル級トーナメント８　対戦カード  🚨①名前②キャッチコピー ③年齢④身長⑤所属ジム ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数 ⑨タイトル⑩戦いたい相手    ☆Aブロック第一試合 ①クロノ・マリーケン ②情無しヒットマン ③ 28歳 ④183cm ⑤チームパウルソン ⑥【8勝5敗】⑦M・H⑧2回目 ⑨元ケンカFCミドル級王者 ⑩ギタミン・アーロン 🆚 ①さかえだ ②日本ミドル級ストライキングのエース ③ 32歳 ④180cm ⑤日本MMAチーム ⑥【17勝7敗】⑦エンペラー⑧4回目 ⑨なし ,2026-05-28T20:11:44
note-n7c5e9c9e8a5b.html,https://note.com/xyz1090/n/n7c5e9c9e8a5b,ターゲットNo.89試合結果｜アラカク通信のーと,ターゲットNo.89試合結果  ☆ライト級タイトルマッチ ●フラーム・グラン🆚○わく   （3R終了　判定3-0） 👑わくは9代目ターゲットライト級王者へ   ☆ミドル級ワンマッチ ●ビル・ジャガー🆚○ミハエル・ボタルニカ （1R終了時TKO  ドクターストップ 足の負傷）   ☆ミドル級ワンマッチ ○シガー・ユーナイム🆚●おとさわ （2R3分19秒TKO パウンド®️）   ☆ミドル級ワンマッチ ●アリベル・アリベラ🆚○かべい （1R2分08秒TKO グランド膝蹴り®️）   ☆ライト級ワンマッチ ●だいな🆚○イベ,2026-05-28T20:11:44
note-n7c63ad4c39b2.html,https://note.com/xyz1090/n/n7c63ad4c39b2,第5回MAXバウトミドル級GP一回戦Bグループ　試合結果｜アラカク通信のーと,第5回MAXバウトミドル級GP一回戦Bグループ　試合結果   ☆第一試合 ○テール・ジャンク🆚●らんちゃーすがや （1R0分38秒ＫＯ　左フック→肘打ち→パウンド）   ☆第二試合 ○さかえだ🆚●ミハエル・ボタルニカ （3R終了　判定3-0）   ☆第三試合 ●トルー・パルドレス🆚○ダイス・ヴォルケード （2R1分57秒ＫＯ　左ハイキック）   ☆第四試合 ○クロノ・マリーケン🆚●ギタミン・アーロン （2R0分28秒ＫＯ　バックハンドブロー→パウンド）,2026-05-28T20:11:44
note-n7e05e265c43b.html,https://note.com/xyz1090/n/n7e05e265c43b,MAXバウトスペシャルワンマッチ大会｜アラカク通信のーと,MAXバウトスペシャルワンマッチ大会  🚨①名前②キャッチコピー ③年齢④身長⑤所属ジム ⑥メジャー戦績⑦主戦団体 ⑧タイトル  ☆ヘビー級ワンマッチ（98kg契約） 🟥①テール・ジャンク ②Unknown ③33歳 ④186cm ⑤Sジム ⑥【27勝2敗】⑦M・H ⑧ 現M・Hミドル級王者 第２回３回５回MAXバウトミドル級GP優勝 🆚 🟦①タイプ・ジー ②無し ③29歳 ④185cm ⑤パーフェクトジム ⑥【メジャーデビュー戦】⑦タイラントFC ⑧現タイラントヘビー級王者  ☆ミドル級ワンマッチ 🟥 ①ミサ・ウィル・ジョー ②ラスボス ③38歳④185cm⑤ミサイル・ジョー ⑥【1,2026-05-28T20:11:44
note-n7fba6b39d4af.html,https://note.com/xyz1090/n/n7fba6b39d4af,第7回MAXバウトライト級GP一回戦Aブロック試合結果｜アラカク通信のーと,【Ａブロック】 ☆第一試合  ○ランダーデビル【27勝5敗】 🆚 ●キマイラ【6勝6敗】 （1R4分09秒KO　肘打ち→パウンド）  ☆第二試合  ●くわしお【11勝7敗】 🆚 ○ブルーワン【17勝5敗】 （1R2分00秒KO  飛び膝蹴り→パウンド）  ☆第三試合  ○つくりはら【5勝0敗】 🆚 ●ステシエン・チェット【4勝1敗】 （3R終了　判定3-0）  ☆第四試合  ○コルト・アプロー【21勝12敗】 🆚 ●だいな【5勝3敗】 （1R3分18秒KO  パウンド）   #アラカク #あらかく #格闘技 #架空 #クロコップ #mma,2026-05-28T20:11:44
note-n8395592b2179.html,https://note.com/xyz1090/n/n8395592b2179,ターゲットNo.95対戦カード｜アラカク通信のーと,ターゲットNo.95対戦カード  ☆ミドル級ワンマッチ 🟥かべい 28歳 188cm チームジャパン　 【9勝4敗】 🆚 🟦シガー・ユーナイム 30歳 190cm ワンデイジム 【3勝1敗】  ☆ミドル級ワンマッチ 🟥おとさわ 33歳 183cm ゴッサブジャパン 【20勝14敗】 🆚 🟦 ミハエル・ボタルニカ 36歳188cmレ・ジェンド 【4勝3敗】  ☆ライト級ワンマッチ 🟥ワインセル 31歳 165cm ワインセルジム 【8勝7敗】 🆚 🟦センサー・ファッジ 31歳 174cm チームフラッシュ 【3勝2敗】  ☆ライト級ワンマッチ 🟥 つくりはら 24歳 ,2026-05-28T20:11:44
note-n85e79ea2fbaf.html,https://note.com/xyz1090/n/n85e79ea2fbaf,ターゲットNo.92対戦カード決定｜アラカク通信のーと,ターゲットNo.92対戦カード  ☆ライト級ワンマッチ 🟥スペイラ 48歳 173cm RFチームスペイラ 【1勝2敗】 🆚 🟦ろっこう 24歳 168cm はっとり道場 【メジャーデビュー戦】   ☆ライト級ワンマッチ 🟥ハリス・オルビック 39歳 175cm チームリクター  【26勝16敗】 🆚 🟦センサー・ファッジ 30歳 174cm チームフラッシュ 【3勝1敗】   ☆ライト級ワンマッチ 🟥だいな 22歳 177cm ターゲットPJしんたくチーム 【1勝1敗】 🆚 🟦レーサー・ガルシア 18歳 178cm セイバーズ 【デビュー戦】   ☆ミドル級ワンマッチ 🟥おとさわ 3,2026-05-28T20:11:44
note-n89a58b4cf383.html,https://note.com/xyz1090/n/n89a58b4cf383,第7回MAXバウトライト級GP一回戦Bブロック試合結果｜アラカク通信のーと,【Bブロック】 ☆第一試合  ○イスカン・アステ【5勝1敗】 🆚 ●きたむら【18勝6敗】 （3R2分02秒KO  左フック→パウンド）  ☆第二試合  ○マルコ・フレイザー【9勝2敗】 🆚 ●ワインセル【10勝8敗】 （2R3分16秒KO  パウンド）  ☆第三試合  ●わく【9勝2敗】 🆚 ○ローリングJr.【5勝2敗】 （1R2分17秒KO  左ハイキック→パウンド）  ☆第四試合  ●さんごく【7勝3敗】 🆚 ○ダブド・ガブリシャン【5勝1敗】 （3R2分09秒　リアネイキッドチョーク）   #アラカク #あらかく #格闘技 #架空 #クロコップ ,2026-05-28T20:11:44
note-n8a46f5d53a27.html,https://note.com/xyz1090/n/n8a46f5d53a27,ターゲットNo.100試合結果｜アラカク通信のーと,ターゲットNo.100試合結果  ☆ターゲットミドル級タイトルマッチ ●かべい【12勝5敗】 🆚 ○ギタミン・アーロン【13勝4敗】 （3R2分32秒TKO  パウンド タオル投入） ＊ギタミン・アーロンが第10代ターゲットミドル級王者  ☆ターゲットライト級タイトルマッチ ○わく【11勝2敗】 🆚 ●つくりはら【5勝2敗】 （3R終了判定2-1） わくがタイトル防衛成功（2度目）  ☆ライト級ワンマッチ ○ワインセル【11勝8敗】 🆚 ●だいな【5勝4敗】 （1R1分20秒KO  左フック）  ☆ライト級ワンマッチ ○きたむら【19勝6敗】 🆚 ●つおし【2勝3敗,2026-05-28T20:11:44
note-n8a9690e9e63b.html,https://note.com/xyz1090/n/n8a9690e9e63b,おめでとうございます🎉㊗️🎊🎂｜アラカク通信のーと,2024年7月15日 選手全員の誕生日です！！,2026-05-28T20:11:44
note-n8d8ac134c062.html,https://note.com/xyz1090/n/n8d8ac134c062,第７回MAXバウトライト級GP 準決勝　試合結果｜アラカク通信のーと,☆準決勝Ａブロック ○ランダーデビル【29勝5敗】 🆚 ●イスカン・アステ【6勝2敗】 （1R4分45秒　リアネイキッドチョーク）  ☆準決勝Ｂブロック ○ブルーワン【19勝5敗】 🆚 ●ダブド・ガブリシャン【6勝2敗】 （1R2分21秒ＫＯ　アームバー→パウンド）,2026-05-28T20:11:44
note-n8da1505d0ea4.html,https://note.com/xyz1090/n/n8da1505d0ea4,第６回 MAXバウトライト級トーナメント準決勝｜アラカク通信のーと,第６回 MAXバウトライト級トーナメント準決勝 ⬇️選手情報です⬇️  🚨①名前②キャッチコピー ③年齢④身長⑤所属ジム ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数 ⑨タイトル  ☆第一試合 ①ランダーデビル  ②［デビル軍の絶対的エース］ ③33歳 ④174cm ⑤デビル軍 ⑥【24勝4敗】⑦M・H ⑧4回目 ⑨現M・Hライト級王者、第5回MAXバウトライト級トーナメント優勝 🆚 ①ブルーワン ②［最恐ビッグウェーブ］ ③25歳 ④178cm ⑤ブルーワンジム ⑥【13勝4敗】⑦エンペラー&n,2026-05-28T20:11:44
note-n91566d01688a.html,https://note.com/xyz1090/n/n91566d01688a,ターゲットNo.95試合結果｜アラカク通信のーと,ターゲットNo.95試合  ☆ミドル級ワンマッチ ○かべい　【10勝4敗】 🆚 ●シガー・ユーナイム【3勝2敗】 （1R1分43秒ＫＯ　左フック）   ☆ミドル級ワンマッチ ○おとさわ【21勝14敗】 🆚 ●ミハエル・ボタルニカ【4勝4敗】 （3R終了　判定2-1）   ☆ライト級ワンマッチ ○ワインセル【9勝7敗】 🆚 ●センサー・ファッジ【3勝3敗】 （2R2分44秒ＫＯ　サッカーボールキック）   ☆ライト級ワンマッチ ○つくりはら【3勝0敗】 🆚 ●きょうない【1勝2敗】 （1R1分53秒　腕ひしぎ十字固め）   ☆ライト級ワンマッチ ○エメラルド・バンキー【1勝2敗】 🆚 ●,2026-05-28T20:11:44
note-n92c7ab623e16.html,https://note.com/xyz1090/n/n92c7ab623e16,マウンテン・ヒーローズNo.27試合結果｜アラカク通信のーと,M・H No.27試合結果  ☆ミドル級ワンマッチ（ノンタイトル） ○テール・ジャンク🆚●ライン・デュオ （1R2分12秒　フロントネックロック）   ☆ミドル級ワンマッチ ○ギタミン・アーロン🆚●ゼット （3R終了　判定3-0）   ☆ミドル級ワンマッチ ●トルー・パルドレス🆚○クロノ・マリーケン （1R0分39秒TKO  飛び膝蹴り→パウンド）   ☆ミドル級ワンマッチ ●オーシューデーモン🆚○らんちゃーすがや （1R2分55秒　アームロック）   ☆ライト級ワンマッチ ○さんごく 🆚●ヨルセン・バクダリア （2R0分53秒KO &,2026-05-28T20:11:44
note-n930df063ece1.html,https://note.com/xyz1090/n/n930df063ece1,マウンテン・ヒーローズNo.29試合結果｜アラカク通信のーと,マウンテン・ヒーローズNo.29試合結果  ☆ライト級ワンマッチ ○ローリングjr 【1勝2敗】 🆚 ●かわかみ【0勝2敗】 （1R1分23秒 ギロチンチョーク）   ☆ライト級ワンマッチ ●ヨルセン・バクダリア【0勝2敗】 🆚 ○ダブド・ガブリシャン【1勝0敗】 （1R1分32秒KO 右フック）   ☆ライト級ワンマッチ ●ジョン・バレー【2勝3敗】 🆚 ○ムラト・クツワ【1勝0敗】 （1R2分31秒TKO 左フック→パウンド®️）   ☆ライト級ワンマッチ ●ビクトル・ナッカー【1勝1敗】 🆚 ○イスカン・アステ【1勝0敗】 （1R3分21秒TKO  パウンド®️）   ,2026-05-28T20:11:44
note-n94fc656c4a37.html,https://note.com/xyz1090/n/n94fc656c4a37,第7回MAXバウトライト級GP【Ｂブロック】対戦カード｜アラカク通信のーと,🚨①名前②キャッチコピー ③年齢④身長⑤所属ジム ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手  【Bブロック】  ☆第一試合 🟥①イスカン・アステ ②ステゴロの伝説 ③33歳④172cm⑤RFチームクリスタル ⑥【4勝1敗】⑦M・H⑧1回目 ⑨元リアルファイトライト級王者 元グレネードライト級王者 ⑩いない 🆚 🟦①きたむら ②畳のストライカー ③30歳④170cm⑤VKデリンジャー ⑥【18勝5敗】⑦ターゲット⑧3回目 ⑨なし ⑩わく  ☆第二試合 🟥①マルコ・フレイザー ②逆襲の疾風レスラー ③32歳④170cm⑤ユーリンジム ⑥【8勝2敗】⑦エンペラー⑧,2026-05-28T20:11:44
