display_id,webpage_url,fulltitle,uploader,upload_date,duration_string,view_count,like_count,description,archived_at
s99fvrs7Evw,https://www.youtube.com/watch?v=s99fvrs7Evw,試合前インタビュー　コルト・アプローvsフラーム・グラン　第６回MAXバウトライト級トーナメント２回戦第四試合,アラカク通信,20211119,2:11,25,1,"第６回MAXバウトライト級トーナメント二回戦の煽りＶ的な動画です！！
コルト・アプローvsフラーム・グラン



【荒木の架空の格闘技=ARAKAKU】

ARAKAKUが始まります。

ARAKAKUとは何かをこのYouTubeチャンネルで知ってもらえたら嬉しいです🥊

ARAKAKU note
https://note.com/xyz1090

ARAKAKU Twitter
https://mobile.twitter.com/ARAKAKU1



ケイダッシュステージ所属の芸人でもあります。
【クロコップ】
にんじゃりばんばん⬇️
https://youtu.be/IY1WaJ22vP0
空手家の子⬇️
https://youtu.be/RSdWBnQvynU

クロコップ荒木Twitter
https://mobile.twitter.com/@crocoparaki

#アラカク
#煽り
#白グローブ",2026-05-28T20:11:42
sBc41eyw5Q8,https://www.youtube.com/watch?v=sBc41eyw5Q8,感謝,アラカク通信,20220329,14:47,102,6,"3月4日（金）新宿バティオスで開催されたアラカクライブの感想、感謝動画です。

アラカクファミリー鈴木としゃべってます👊



【荒木の架空の格闘技=ARAKAKU】

ARAKAKUが始まります。

ARAKAKUとは何かをこのYouTubeチャンネルで知ってもらえたら嬉しいです🥊

ARAKAKU note
https://note.com/xyz1090

ARAKAKU Twitter
https://mobile.twitter.com/ARAKAKU1



ケイダッシュステージ所属の芸人でもあります。
【クロコップ】
にんじゃりばんばん⬇️
https://youtu.be/IY1WaJ22vP0
空手家の子⬇️
https://youtu.be/RSdWBnQvynU

クロコップ荒木Twitter
https://mobile.twitter.com/@crocoparaki

#感謝
#アラカク
#まによん",2026-05-28T20:11:42
sGryLfsIl-w,https://www.youtube.com/watch?v=sGryLfsIl-w,【ぱいそんはやしvsジャニマード・トスパチ】Full Fight！マウンテン・ヒーローズNo.39ミドル級ワンマッチ,アラカク通信,20260309,10:59,208,8,"マウンテン・ヒーローズNo.39

☆ミドル級ワンマッチ
🟥ぱいそんはやし
26歳 188cm コミックファイト倶楽部
【1勝0敗】
🆚
🟦ジャニマード・トスパチ
28歳 190cm チームボークン
【メジャーデビュー戦】

#アラカク #あらかく #格闘技 #架空 #クロコップ #mma",2026-05-28T20:11:42
sIU9ZufuwuQ,https://www.youtube.com/watch?v=sIU9ZufuwuQ,第7回MAXバウトライト級GP［Bブロック第一試合］イスカン・アステvsきたむらの見どころ動画【概要欄絶対に見て】,アラカク通信,20240913,6:23,68,2,"🚨アラカクライブ（勉強用）⬇️
https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8


⚠️アラカクライブ詳細、チケット情報🎫
『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』
【日程】2023年9月27日（金）
【会場】新宿ハイジアV1
【開場】19時15分
【開演】19時30分
【料金】前売り予約1500円／当日2000円
説明一切無し！試合を見るだけのアラカクだ！アラカク！！
ご予約⬇️
https://t.co/KtxjLNt7a2


🔥見どこの試合🔥
☆第7回MAXバウトライト級GP
［Bブロック第一試合］
🟥①イスカン・アステ
②ステゴロの伝説
③33歳④172cm⑤RFチームクリスタル
⑥【4勝1敗】⑦M・H⑧1回目
⑨元リアルファイトライト級王者
元グレネードライト級王者
⑩いない
🆚
🟦①きたむら
②畳のストライカー
③30歳④170cm⑤VKデリンジャー
⑥【18勝5敗】⑦ターゲット⑧3回目
⑨なし
⑩わく

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手


⚡️おすすめ試合⚡️
🟥イスカン・アステ⬇️
https://youtu.be/_dVQuTeFMJs?si=W-Cij1EmGhnlC3ul

🟦きたむら⬇️
https://youtu.be/K74fHO1C9oA?si=tmApvPTGfb0UVGQS


#アラカク 
#あらかく
#格闘技
 #架空 
#クロコップ
#MMA",2026-05-28T20:11:42
sX7tF60V6XU,https://www.youtube.com/watch?v=sX7tF60V6XU,2025.6.16 21時から試合観戦配信！【対戦カードの見どころなどを語る！】＊概要欄もチェック！,アラカク通信,20250607,13:00,126,5,"6月16日（月）にこのチャンネルで全四試合を観戦する配信予定！！


🟨エリートスピリッツミドル級GP （92kg）

【Ａブロック】
☆Ａ第一試合
🟥ぎんのすけ
27歳190cm チームやしゃまる
【30勝4敗】＊メジャー戦績0勝2敗
現マスカット運動ミドル級王者
🆚
🟦オーロラデビル
23歳 188cm デビル軍
【5勝0敗】バトルモード


☆Ａ第二試合
🟥ぱいそんはやし
25歳 188cm コミックファイト倶楽部
【21勝3敗】
現コミックファイトミドル級Ｗ王者
🆚
🟦アンディ・ザメス
30歳 175cm チームカーリン
【16勝5敗】メジャー戦績0勝3敗
現コールズミドル級王者


【Bブロック】
☆B第一試合
🟥かぜの
26歳 185cm 日本MMAチーム
【11勝2敗】＊メジャー戦績0勝1敗
現ジャパンファイトミドル級王者
🆚
🟦エス・ガリオン
21歳 191cm チームセイバー
【3勝0敗】ネオマーキーズ


☆B第二試合
🟥ジャニマード・トスパチ
27歳 190cm チームボークン
【7勝1敗】アルバトロス
🆚
🟦こだま
24歳 187cm チームジャパン
【8勝0敗】
現Ｂ1ミドル級王者",2026-05-28T20:11:42
sXu4XadYWJ4,https://www.youtube.com/watch?v=sXu4XadYWJ4,Full Fight！第５回 MAXバウトミドル級トーナメント準決勝Ｂブロック　テール・ジャンクvsゼット,アラカク通信,20230324,10:51,34,5,"🔥第５回MAXバウトミドル級トーナメント4🔥

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手


☆準決勝Bブロック
🟥①ゼット
②ブリザード
③ 32歳 ④188cm⑤RFチームクリスタル
⑥【10勝4敗】⑦M・H⑧2回目
⑨元リアルFCミドル級王者
   第4回MAXバウトミドル級ＧＰ準優勝
⑩誰でもいい
🆚
🟦 ①テール・ジャンク
②Unknown
③ 31歳 ④186cm ⑤Sジム
⑥【23勝2敗】⑦M・H⑧4回目
⑨現M・Hミドル級王者
　第2回、第3回MAXバウトミドル級トーナメント優勝
⑩ミサ・ウィル・ジョー


#アラカク 
#ARAKAKU
 #格闘技 
#架空 
#クロコップ",2026-05-28T20:11:42
suRk9nNwOxI,https://www.youtube.com/watch?v=suRk9nNwOxI,Full Fight！第６回 MAXバウトライト級トーナメント２回戦 第四試合　コルト・アプローvsフラーム・グラン,アラカク通信,20211122,7:03,38,2,"Full Fight！第６回 MAXバウトライト級トーナメント２回戦第四試合
⬇️選手情報です⬇️

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル


①コルト・アプロー ②［マジックバイパー］
③36歳 ④175cm ⑤マジシャンズA
⑥【15勝10敗】⑦エンペラー ⑧4回目
⑨元エンペラーライト級王者
🆚
①フラーム・グラン　②［MADE in コールズ］
③34歳 ④175cm ⑤チームドータ
⑥【16勝8敗】⑦ターゲット　⑧3回目
⑨現ターゲットライト級王者、第3回ターゲットライト級トーナメント優勝



【荒木の架空の格闘技=ARAKAKU】

ARAKAKUが始まります。

ARAKAKUとは何かをこのYouTubeチャンネルで知ってもらえたら嬉しいです🥊

ARAKAKU note
https://note.com/xyz1090

ARAKAKU Twitter
https://mobile.twitter.com/ARAKAKU1



ケイダッシュステージ所属の芸人でもあります。
【クロコップ】
にんじゃりばんばん⬇️
https://youtu.be/IY1WaJ22vP0
空手家の子⬇️
https://youtu.be/RSdWBnQvynU

クロコップ荒木Twitter
https://mobile.twitter.com/@crocoparaki

#アラカク
#架空
#白グローブ",2026-05-28T20:11:42
tRhpbJG3E9I,https://www.youtube.com/watch?v=tRhpbJG3E9I,Full Fight！わくvsつくりはら ターゲットNo.100 ライト級タイトルマッチ,アラカク通信,20250628,21:02,426,13,"【告知】
2025年07月26日(土)
アラカク説明なし試合だけのライブNo.3
ご予約🎫⬇️ 
tiget.net/events/408059


☆アラカクなに？って方へ！
これが一番わかりやすいです⬇️
バキ童チャンネル（アラカクの説明）
https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0
＊アラカクのチャンネル【アラカク通信】はバキ童チャンネル見た後の方がおすすめです🙇‍♂️



ターゲットNo.100
☆ターゲットライト級タイトルマッチ
🟥わく
27歳177cm日本MMAチーム
【10勝2敗】
現ターゲットライト級王者
🆚
🟦 つくりはら
25歳174cmバトン柔術
【5勝1敗】


#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma",2026-05-28T20:11:42
tUOG5suk_Fo,https://www.youtube.com/watch?v=tUOG5suk_Fo,テール・ジャンクvs タイプ・ジー【Full Fight！MAXバウトミドル級スペシャルワンマッチ】,アラカク通信,20250308,21:57,380,11,"MAXバウトスペシャルワンマッチ大会

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体
⑧タイトル


☆ヘビー級ワンマッチ（98kg契約）
🟥①テール・ジャンク
②Unknown
③33歳 ④186cm ⑤Sジム
⑥【27勝2敗】⑦M・H
⑧ 現M・Hミドル級王者
第２回３回５回MAXバウトミドル級GP優勝
🆚
🟦①タイプ・ジー
②無し
③29歳 ④185cm ⑤パーフェクトジム
⑥【メジャーデビュー戦】⑦タイラントFC
⑧現タイラントヘビー級王者


#アラカク
#あらかく
#格闘技 
#架空
#クロコップ
#mma",2026-05-28T20:11:42
uDtNtBD9NEU,https://www.youtube.com/watch?v=uDtNtBD9NEU,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ｂブロック　テール・ジャンクvsらんちゃーすがや,アラカク通信,20220911,4:31,108,5,"第5回MAXバウトミドル級ＧＰ
1回戦Bグループ


第一試合
①テール・ジャンク
②Unknown
③ 31歳 ④186cm ⑤Sジム
⑥【21勝2敗】⑦M・H⑧4回目
⑨現M・Hミドル級王者
　第2回、第3回MAXバウトミドル級トーナメント優勝
⑩ミサ・ウィル・ジョー
🆚
①らんちゃーすがや
②必殺レインボーフック
③27歳 ④185cm ⑤コミックファイト倶楽部
⑥【3勝0敗】⑦M・H⑧1回目
⑨元コミックファイトミドル級王者
　元ジャパンファイトミドル級王者
⑩かべい


🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手

#格闘技
#アラカク
#家格",2026-05-28T20:11:42
uEABuKUhj3w,https://www.youtube.com/watch?v=uEABuKUhj3w,超アラカクライブ配信販売開始！！マウンテン・ヒーローズNo.40対戦カード！アラカク通信ピンチ！？【#5あらかくNEWS】,アラカク通信,20260429,11:51,75,5,"『超アラカクライブ』配信販売スタートしました！！

『超アラカク』アーカイブ配信
💻🎫⬇️
tiget.net/events/485433

チケット1,500円(+手数料)
※販売＆視聴期間は販売ページでご確認下さい。
販売期間
4/26(日)21:00~5/31(日)21:00
視聴期間
4/26(日)21:00~5/31(日)23:59


【インタビュー】
架空の格闘技 「アラカク」に熱狂する
”アラカクファミリー”にお話を聞いてきました！
debayashi.life/column/6539

アラカクの質問などこちらへ⬇️
arakakutsushin@gmail.com

件名にアラカクネーム（ラジオネーム的なの）を記入してください。無しでもいいですが！！
＊ネタのない時になるのでいつ読まれかわかりません。


マウンテン・ヒーローズNo.40
☆ミドル級ワンマッチ
🟥タイプ・ジー
30歳 185cm パーフェクトジム
【2勝0敗】
🆚
🟦ヘル・ラッサー
34歳 191cm ツインズ
【1勝3敗】


☆ミドル級ワンマッチ
🟥オーシューワイルド27歳 184cm  チームオーシュー【2勝1敗】
🆚
🟦ぱいそんはやし
26歳 188cm コミックファイト倶楽部
【1勝1敗】


🟥ライン・デュオ
31歳 188cm クードースポーツ
【2勝3敗】
🆚
🟦ジャニマード・トスパチ
28歳 190cm チームボークン
【1勝0敗】


☆ミドル級ワンマッチ
🟥ローリングJr.29歳186cmチームハーツ【5勝4敗】
🆚
🟦トワックデビル
27歳 192cm デビル軍
【1勝3敗】


【アラカク知らない人へ】
アラカクなに？って方へ！おすすめです！

①バキ童チャンネル
  ￼ • クロコップ荒木が考える架空の格闘技『アラカク...  

② ニューヨークOfficial Channel
  ￼ • 多くの芸人がハマっている謎の格闘技･アラカク...  

③アラカク説明ありのライブ！
最初の1時間アラカクの説明してます！！ 
お笑いライブとしても最高です✨ 
 
アラカクライブNo.13
  ￼ • まによんpresents アラカクライブNo...   

アラカクライブNo.14
  ￼ • まによんpresents アラカクライブNo...   

アラカクライブNo.15
  ￼ • 【概要欄見て】まによんpresentsアラカ...  


#アラカク #あらかく #格闘技 #架空 #クロコップ #mma",2026-05-28T20:11:42
uS8NE3rHQsQ,https://www.youtube.com/watch?v=uS8NE3rHQsQ,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Bブロック さんごくvsダブド・ガブリシャン,アラカク通信,20241007,17:02,75,,"第7回MAXバウトライト級GP一回戦Bブロック

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手


☆第四試合
🟥①さんごく
②一撃アーティスト
③31歳④168cm⑤チームジャパン
⑥【7勝2敗】⑦M・H⑧2回目
⑨元バトルモードライト級王者
⑩マルコ・フレイザー
🆚
🟦 ①ダブド・ガブリシャン
②タックルパンツァー
③27歳④175cm⑤ブラックタワー
⑥【4勝1敗】⑦M・H⑧1回目
⑨元バイオショットライト級王者
⑩マルコフレイザー



#アラカク 
#あらかく
#格闘技
#架空 
#クロコップ
#mma",2026-05-28T20:11:42
umME48uzwWk,https://www.youtube.com/watch?v=umME48uzwWk,Full Fight！わくvsフラーム・グラン ターゲットNo.87 ライト級タイトルマッチ,アラカク通信,20220618,23:35,58,1,"☆ライト級タイトルマッチ

👑フラーム・グラン
34歳 175cm チームドータ
【16勝9敗】
🆚
わく  
24歳 177cm 日本MMAチーム　　　　　
【6勝1敗】



【荒木の架空の格闘技=アラカク】

アラカクが始まります。

アラカクとは何かをこのYouTubeチャンネルで知ってもらえたら嬉しいです🥊

ARAKAKU note
https://note.com/xyz1090

ARAKAKU Twitter
https://mobile.twitter.com/ARAKAKU1



ケイダッシュステージ所属の芸人でもあります。
【クロコップ】
にんじゃりばんばん⬇️
https://youtu.be/IY1WaJ22vP0
空手家の子⬇️
https://youtu.be/RSdWBnQvynU

クロコップ荒木Twitter
https://mobile.twitter.com/@crocoparaki

#アラカク
#架空
#ターゲット",2026-05-28T20:11:42
v5yTGqDM11A,https://www.youtube.com/watch?v=v5yTGqDM11A,アラカク試合だけのライブNo.1 【第7回MAXバウトライト級GP一回戦】2024.9.27,アラカク通信,20241006,1:31:15,418,10,"配信ライブではないので映像や音声は悪いです❗️
雰囲気だけでも味わってください🙇‍♂️
次回は一緒に会場で爆発しましょう💥💣",2026-05-28T20:11:42
v8KuRvJahzA,https://www.youtube.com/watch?v=v8KuRvJahzA,Full Fight！キマイラvsムラト・クツワ マウンテン・ヒーローズNo.33 ライト級ワンマッチ,アラカク通信,20240527,5:38,109,1,"マウンテン・ヒーローズNo.33

☆ライト級ワンマッチ
🟥キマイラ
25歳 170cm チームボイス
【5勝4敗】
🆚
🟦ムラト・クツワ
30歳 176cm KBMトップチーム
【1勝1敗】


#アラカク
 #あらかく
#格闘技
 #架空 
#クロコップ
#MMA",2026-05-28T20:11:42
vOqCOtsAmWI,https://www.youtube.com/watch?v=vOqCOtsAmWI,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ａブロック　ミサ・ウィル・ジョーvsヘル・ラッサー,アラカク通信,20220814,20:30,67,1,"第5回MAXバウトミドル級ＧＰ
1回戦Aグループ

☆第一試合
①ミサ・ウィル・ジョー
②ラスボス
③年齢36歳④身長185cm⑤所属ミサイル・ジョー
⑥メジャー戦績【10勝1敗】⑦主戦団体エンペラー⑧MAXバウト2回目
⑨元キングプロレスヘビー級王者
　現エンペラーミドル級王者
　第4回MAXバウトミドル級トーナメント優勝
⑩ブレード・アロー
🆚
①ヘル・ラッサー
②マイナー二冠のネオバトルモンスター
③31歳 ④191cm ⑤ツインズ
⑥【メジャー戦績なし】⑦ネオマーキーズ⑧1回目
⑨現ネオマーキーズミドル級王者
　元バトルモードミドル級王者
⑩誰でもいい


🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手

#格闘技
#アラカク
#家格",2026-05-28T20:11:42
vPLbXARC3pc,https://www.youtube.com/watch?v=vPLbXARC3pc,【煽り＆クロコップ荒木の実況付き】Full Fight！ギタミン・アーロンvsおとさわ ターゲットNo.101 ミドル級タイトルマッチ,アラカク通信,20251001,11:18,209,6,"クロコップ荒木が実況しました！（副音声）

ターゲットNo.101
☆ターゲットミドル級タイトルマッチ
🟥ギタミン・アーロン
37歳 185cm VKデリンジャー
【13勝4敗】
MAXバウトヘビー級王者
現ターゲットミドル級王者
🆚
🟦おとさわ
35歳183cmゴッサブジャパン
【23勝15敗】


【告知】
まによんpresents
『アラカクライブNo.16【秋の陣】』
【日程】2025年10月25日（土）
【会場】新宿バティオス
【開場】18時45分
【開演】19時00分
【料金】前売り予約2000円／当日2500円
ご予約↓
tiget.net/events/429764 #TIGET

【アラカク知らない人へ】

①アラカクなに？って方へ！
これが一番わかりやすいです⬇️
バキ童チャンネル（アラカクの説明）
https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0

＊アラカクのチャンネル【アラカク通信】はバキ童チャンネル見た後の方がおすすめです🙇‍♂️


②アラカク説明ありのライブ！
最初の1時間アラカクの説明してます！！ 
お笑いライブとしても最高です✨ 
 
アラカクライブNo.13
https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A 

アラカクライブNo.14
https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB 

アラカクライブNo.15
https://youtu.be/bRsV2jPffak?si=b-Z4btMU_Xu2BMrl


#アラカク #あらかく #格闘技 #架空 #クロコップ #mma",2026-05-28T20:11:42
vUA63ZqQNCc,https://www.youtube.com/watch?v=vUA63ZqQNCc,【森本カメラ】試合観戦側映像② 2025.7.26アラカク試合だけのライブNo.3,アラカク通信,20250802,4:14,138,4,"2025.7.26アラカク試合だけライブNo.3
トンツカタン森本が提案してくれた観戦側の映像【森本カメラ】その②


【アラカク知らない人へ】

①アラカクなに？って方へ！
これが一番わかりやすいです⬇️
バキ童チャンネル（アラカクの説明）
https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0

＊アラカクのチャンネル【アラカク通信】はバキ童チャンネル見た後の方がおすすめです🙇‍♂️


②アラカク説明ありのライブ！
最初の1時間アラカクの説明してます！！ 
お笑いライブとしても最高です✨ 
 
アラカクライブNo.13
https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A 

アラカクライブNo.14
https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB 

アラカクライブNo.15
https://youtu.be/bRsV2jPffak?si=b-Z4btMU_Xu2BMrl 



🟨エリートスピリッツミドル級GP 準決勝

【Ａブロック】
🟥オーロラデビル
24歳 188cm デビル軍
【6勝0敗】バトルモード
🆚
🟦ぱいそんはやし
26歳 188cm コミックファイト倶楽部
【22勝3敗】
現コミックファイトミドル級Ｗ王者

【Bブロック】
🟥エス・ガリオン
22歳 191cm チームセイバー
【4勝0敗】ネオマーキーズ
🆚
🟦ジャニマード・トスパチ
28歳 190cm チームボークン
【8勝1敗】アルバトロス



#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma",2026-05-28T20:11:42
veyyj1akDTc,https://www.youtube.com/watch?v=veyyj1akDTc,Full Fight！第５回 MAXバウトミドル級トーナメント二回戦Ａブロック　テール・ジャンクvsルージュド・スターリー,アラカク通信,20230108,12:56,159,6,"第５回MAXバウトミドル級トーナメント二回戦

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手


☆Ｂブロック第一試合
①ルージュド・スターリー
②柔術ミステリー
③33歳④190cm⑤ゴッサブトップチーム
⑥【10勝1敗】⑦ターゲット⑧2回目
⑨現ターゲットミドル級王者
⑩ゼット
🆚
①テール・ジャンク
②Unknown
③ 31歳 ④186cm ⑤Sジム
⑥【22勝2敗】⑦M・H⑧4回目
⑨現M・Hミドル級王者
　第2回、第3回MAXバウトミドル級トーナメント優勝
⑩ミサ・ウィル・ジョー


#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ",2026-05-28T20:11:42
vovIkSVMlRk,https://www.youtube.com/watch?v=vovIkSVMlRk,Full Fight！アイス・トロンvsランダーデビル　マウンテン・ヒーローズNo.32 ライト級ワンマッチ,アラカク通信,20240506,20:00,24,,"マウンテン・ヒーローズNo.32


☆ライト級ワンマッチ（ノンタイトル）
🟥 アイス・トロン
46歳 173cm パーフェクトジム
【45勝13敗】
🆚
🟦ランダーデビル
35歳 174cm デビル軍
【25勝5敗】


#アラカク 
#あらかく
#格闘技 
#架空 
#クロコップ
#MMA",2026-05-28T20:11:42
vtcukxW1mHQ,https://www.youtube.com/watch?v=vtcukxW1mHQ,Full Fight！くわしおvsバン・ベルソーザ マウンテン・ヒーローズNo.32 ライト級ワンマッチ,アラカク通信,20240506,17:32,12,,"マウンテン・ヒーローズNo.32

☆ライト級ワンマッチ
🟥 くわしお
30歳 172cm カイザーアスリート
【10勝6敗】
🆚
🟦バン・ベルソーザ 
③28歳 175cm チームアキラ
【0勝1敗】
現ケンカファイトライト級王者


#アラカク 
#あらかく
#格闘技 
#架空 
#クロコップ
#MMA",2026-05-28T20:11:42
vvXAe1wlSxM,https://www.youtube.com/watch?v=vvXAe1wlSxM,Full Fight！第５回 MAXバウトミドル級トーナメント二回戦Ａブロック　かべいvsゼット,アラカク通信,20230108,20:24,288,9,"第５回MAXバウトミドル級トーナメント二回戦

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手


☆Ｂブロック第二試合
①ゼット
②ブリザード
③ 32歳 ④188cm⑤RFチームクリスタル
⑥【9勝4敗】⑦M・H⑧2回目
⑨元リアルFCミドル級王者
   第4回MAXバウトミドル級ＧＰ準優勝
⑩誰でもいい
🆚
①かべい
②覇王
③27歳 ④188cm ⑤チームジャパン　
⑥【8勝3敗】⑦ターゲット⑧2回目
⑨元ジャパンファイトミドル級王者
⑩さかえだ


#アラカク
#ARAKAKU
#格闘技
#架空
#クロコップ",2026-05-28T20:11:42
w882wsM09Lc,https://www.youtube.com/watch?v=w882wsM09Lc,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ｂブロック　トルー・パルドレスvsダイス・ヴォルケード,アラカク通信,20220911,11:50,90,5,"🥊第5回MAXバウトミドル級ＧＰ
1回戦Bグループ


☆第三試合
①トルー・パルドレス
②若きマジシャンズの雄
③ 25歳 ④190cm ⑤マジシャンズ
⑥【4勝2敗】⑦M・H⑧1回目
⑨なし
⑩ルージュド・スターリー
🆚
①ダイス・ヴォルケード
②最強転校生
③ 32歳 ④190cm ⑤ＫＢMトップチーム
⑥【3勝1敗】⑦エンペラー⑧1回目
⑨元WKミドル級王者
　WKミドル級トーナメント優勝
　第一回Stand up無差別級トーナメント準優勝
⑩テール・ジャンク


🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手



#格闘技
#アラカク
#家格",2026-05-28T20:11:42
wAE2pl4rfdw,https://www.youtube.com/watch?v=wAE2pl4rfdw,【さかえだvsルージュド・スターリー】エンペラーNo.119ミドル級ワンマッチ（クロコップ荒木の実況付きFull Fight！！）,アラカク通信,20251214,8:39,193,,"エンペラーNo.119

☆ミドル級ワンマッチ
🟥さかえだ35歳 180cm 日本MMAチーム【20勝10敗】
🆚
🟦ルージュド・スターリー
36歳190cm ゴッサブトップチーム
【12勝3敗】

#アラカク #あらかく #格闘技 #架空 #クロコップ #mma",2026-05-28T20:11:42
wB89rr2aOlc,https://www.youtube.com/watch?v=wB89rr2aOlc,Full Fight！トワックデビルvsラドフ　マウンテン・ヒーローズNo.37 ミドル級ワンマッチ,アラカク通信,20250902,5:55,170,1,"マウンテン・ヒーローズNo.37

☆ミドル級ワンマッチ
🟥トワックデビル
27歳 192cm デビル軍
【1勝2敗】
🆚
🟦ラドフ
31歳 183cm チームカーリン
【1勝0敗】


#アラカク
#あらかく
#格闘技 
#架空
#クロコップ
#mma",2026-05-28T20:11:42
wZlHskWpIwo,https://www.youtube.com/watch?v=wZlHskWpIwo,第5回MAXバウトミドル級トーナメント　ニ回戦　ダイジェスト,アラカク通信,20230324,9:53,89,7,"第5回MAXバウトミドル級ＧＰベスト8

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数
⑨タイトル⑩戦いたい相手


☆Aブロック第一試合
①クロノ・マリーケン
②情無しヒットマン
③ 28歳 ④183cm ⑤チームパウルソン
⑥【8勝5敗】⑦M・H⑧2回目
⑨元ケンカFCミドル級王者
⑩ギタミン・アーロン
🆚
①さかえだ
②日本ミドル級ストライキングのエース
③ 32歳 ④180cm ⑤日本MMAチーム
⑥【17勝7敗】⑦エンペラー⑧4回目
⑨なし
⑩かべい


 ☆Ａブロック第二試合
①ミサ・ウィル・ジョー
②ラスボス
③年齢36歳④身長185cm⑤所属ミサイル・ジョー
⑥メジャー戦績【11勝1敗】⑦主戦団体エンペラー⑧MAXバウト2回目
⑨元キングプロレスヘビー級王者
　現エンペラーミドル級王者
　第4回MAXバウトミドル級トーナメント優勝
⑩ブレード・アロー
🆚
①ダイス・ヴォルケード
②最強転校生
③ 32歳 ④190cm ⑤ＫＢMトップチーム
⑥【4勝1敗】⑦エンペラー⑧1回目
⑨元WKミドル級王者
　WKミドル級トーナメント優勝
　第一回Stand up無差別級トーナメント準優勝
⑩テール・ジャンク


☆Ｂブロック第一試合
①ルージュド・スターリー
②柔術ミステリー
③33歳④190cm⑤ゴッサブトップチーム
⑥【10勝1敗】⑦ターゲット⑧2回目
⑨現ターゲットミドル級王者
⑩ゼット
🆚
①テール・ジャンク
②Unknown
③ 31歳 ④186cm ⑤Sジム
⑥【22勝2敗】⑦M・H⑧4回目
⑨現M・Hミドル級王者
　第2回、第3回MAXバウトミドル級トーナメント優勝
⑩ミサ・ウィル・ジョー


☆Ｂブロック第二試合
①ゼット
②ブリザード
③ 32歳 ④188cm⑤RFチームクリスタル
⑥【9勝4敗】⑦M・H⑧2回目
⑨元リアルFCミドル級王者
   第4回MAXバウトミドル級ＧＰ準優勝
⑩誰でもいい
🆚
①かべい
②覇王
③27歳 ④188cm ⑤チームジャパン　
⑥【8勝3敗】⑦ターゲット⑧2回目
⑨元ジャパンファイトミドル級王者
⑩さかえだ



#アラカク
 #ARAKAKU 
#格闘技 
#架空 
#クロコップ",2026-05-28T20:11:42
